timestamp,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,position_lat_degrees,position_long_degrees
2019-11-01 20:19:40,83.0,2160.63,256.4,7.017,0.0,143.0,504509697.0,-999320745.0,,2019-11-01 20:19:40,42.287514293566346,-83.76209721900523
2019-11-01 20:19:44,83.0,2188.45,256.6,6.8020000000000005,0.0,144.0,504511074.0,-999324303.0,,2019-11-01 20:19:44,42.28762971237302,-83.76239544712007
2019-11-01 20:19:52,87.0,2240.23,256.4,5.944,0.0,142.0,504513899.0,-999331109.0,,2019-11-01 20:19:52,42.287866501137614,-83.76296591944993
2019-11-01 20:19:57,72.0,2266.72,256.20000000000005,4.805,0.0,141.0,504515241.0,-999334565.0,,2019-11-01 20:19:57,42.287978986278176,-83.76325559802353
2019-11-01 20:20:03,78.0,2292.1,256.6,4.04,0.0,141.0,504516639.0,-999337792.0,,2019-11-01 20:20:03,42.288096165284514,-83.76352608203888
2019-11-01 20:20:08,74.0,2311.78,257.79999999999995,3.798,0.0,140.0,504517525.0,-999340090.0,,2019-11-01 20:20:08,42.288170428946614,-83.76371869817376
2019-11-01 20:20:16,73.0,2342.74,259.79999999999995,3.975,0.0,141.0,504518913.0,-999343706.0,,2019-11-01 20:20:16,42.288286769762635,-83.76402178779244
2019-11-01 20:20:25,73.0,2377.74,262.4,3.9189999999999996,0.0,141.0,504520408.0,-999348166.0,,2019-11-01 20:20:25,42.28841207921505,-83.7643956206739
2019-11-01 20:20:32,77.0,2405.45,262.79999999999995,3.9189999999999996,0.0,140.0,504521464.0,-999351620.0,,2019-11-01 20:20:32,42.28850059211254,-83.76468513160944
2019-11-01 20:20:39,76.0,2433.63,263.20000000000005,3.947,0.0,138.0,504523309.0,-999355323.0,,2019-11-01 20:20:39,42.288655238226056,-83.76499551348388
2019-11-01 20:20:46,73.0,2460.94,265.4,3.891,0.0,137.0,504524933.0,-999358923.0,,2019-11-01 20:20:46,42.28879136033356,-83.76529726199806
2019-11-01 20:20:55,74.0,2495.36,269.4,3.91,0.0,136.0,504526926.0,-999363203.0,,2019-11-01 20:20:55,42.28895841166377,-83.7656560074538
2019-11-01 20:21:02,78.0,2523.86,270.20000000000005,4.05,0.0,138.0,504528342.0,-999366793.0,,2019-11-01 20:21:02,42.28907709941268,-83.76595691777766
2019-11-01 20:21:09,86.0,2553.72,268.4,4.46,0.0,138.0,504529454.0,-999370424.0,,2019-11-01 20:21:09,42.28917030617595,-83.76626126468182
2019-11-01 20:21:12,77.0,2567.82,268.0,4.824,0.0,137.0,504530061.0,-999372160.0,,2019-11-01 20:21:12,42.2892211843282,-83.76640677452087
2019-11-01 20:21:16,29.0,2587.03,268.0,4.731,0.0,136.0,504530785.0,-999374683.0,,2019-11-01 20:21:16,42.28928186930716,-83.76661824993789
2019-11-01 20:21:17,29.0,2591.83,267.79999999999995,4.796,0.0,136.0,504530998.0,-999375293.0,,2019-11-01 20:21:17,42.289299722760916,-83.76666937954724
2019-11-01 20:21:21,75.0,2611.72,267.79999999999995,5.039,0.0,135.0,504532095.0,-999377876.0,,2019-11-01 20:21:21,42.28939167223871,-83.76688588410616
2019-11-01 20:21:23,76.0,2621.84,268.0,5.095,0.0,134.0,504532638.0,-999379227.0,,2019-11-01 20:21:23,42.28943718597293,-83.766999123618
2019-11-01 20:21:28,76.0,2647.36,269.79999999999995,5.039,0.0,134.0,504533951.0,-999382662.0,,2019-11-01 20:21:28,42.28954724036157,-83.76728704199195
2019-11-01 20:21:35,74.0,2682.21,270.6,4.843,0.0,134.0,504535895.0,-999387158.0,,2019-11-01 20:21:35,42.289710184559226,-83.76766389235854
2019-11-01 20:21:40,77.0,2705.38,270.79999999999995,4.591,0.0,134.0,504537051.0,-999390302.0,,2019-11-01 20:21:40,42.28980707935989,-83.76792741939425
2019-11-01 20:21:42,77.0,2714.53,270.79999999999995,4.535,0.0,134.0,504537595.0,-999391420.0,,2019-11-01 20:21:42,42.28985267691314,-83.76802112907171
2019-11-01 20:21:43,76.0,2719.05,271.0,4.516,0.0,134.0,504537866.0,-999392149.0,,2019-11-01 20:21:43,42.28987539187074,-83.76808223314583
2019-11-01 20:21:44,76.0,2723.6,271.20000000000005,4.553,0.0,134.0,504538074.0,-999392593.0,,2019-11-01 20:21:44,42.289892826229334,-83.76811944879591
2019-11-01 20:21:47,77.0,2737.3,271.4,4.488,0.0,135.0,504538878.0,-999394344.0,,2019-11-01 20:21:47,42.28996021673083,-83.76826621592045
2019-11-01 20:21:49,75.0,2746.29,271.6,4.516,0.0,135.0,504539301.0,-999395506.0,,2019-11-01 20:21:49,42.28999567218125,-83.7683636136353
2019-11-01 20:21:57,75.0,2783.09,274.20000000000005,4.413,0.0,137.0,504541187.0,-999400436.0,,2019-11-01 20:21:57,42.290153754875064,-83.76877684146166
2019-11-01 20:22:01,74.0,2800.89,275.4,4.525,0.0,137.0,504541965.0,-999402738.0,,2019-11-01 20:22:01,42.29021896608174,-83.76896979287267
2019-11-01 20:22:04,75.0,2814.44,276.20000000000005,4.441,0.0,137.0,504542556.0,-999404397.0,,2019-11-01 20:22:04,42.29026850312948,-83.76910884864628
2019-11-01 20:22:09,75.0,2836.81,277.20000000000005,4.507,0.0,138.0,504543699.0,-999407181.0,,2019-11-01 20:22:09,42.29036430828273,-83.76934220083058
2019-11-01 20:22:10,77.0,2841.49,277.4,4.675,0.0,138.0,504543915.0,-999407786.0,,2019-11-01 20:22:10,42.29038241319358,-83.76939291134477
2019-11-01 20:22:16,77.0,2871.72,278.20000000000005,5.263,0.0,137.0,504545575.0,-999411721.0,,2019-11-01 20:22:16,42.29052155278623,-83.76972273923457
2019-11-01 20:22:17,73.0,2877.05,278.4,5.337000000000001,0.0,137.0,504545997.0,-999412319.0,,2019-11-01 20:22:17,42.290556924417615,-83.76977286301553
2019-11-01 20:22:22,76.0,2904.46,279.0,5.561,0.0,136.0,504547232.0,-999415795.0,,2019-11-01 20:22:22,42.29066044092178,-83.77006421796978
2019-11-01 20:22:23,76.0,2910.07,279.20000000000005,5.617000000000001,0.0,136.0,504547504.0,-999416447.0,,2019-11-01 20:22:23,42.29068323969841,-83.77011886797845
2019-11-01 20:22:25,78.0,2921.52,279.20000000000005,5.747999999999999,0.0,136.0,504548047.0,-999417815.0,,2019-11-01 20:22:25,42.29072875343263,-83.77023353241384
2019-11-01 20:22:30,80.0,2950.08,279.0,5.7010000000000005,0.0,134.0,504549369.0,-999421520.0,,2019-11-01 20:22:30,42.29083956219256,-83.77054408192635
2019-11-01 20:22:40,73.0,3004.78,277.4,5.281000000000001,0.0,134.0,504552165.0,-999428402.0,,2019-11-01 20:22:40,42.291073920205235,-83.77112092450261
2019-11-01 20:22:45,76.0,3031.72,276.4,5.3839999999999995,0.0,136.0,504553190.0,-999431616.0,,2019-11-01 20:22:45,42.291159834712744,-83.77139031887054
2019-11-01 20:22:47,74.0,3042.34,276.0,5.281000000000001,0.0,136.0,504553785.0,-999433095.0,,2019-11-01 20:22:47,42.291209707036614,-83.77151428721845
2019-11-01 20:22:58,76.0,3095.59,276.6,4.619,0.0,137.0,504556504.0,-999439972.0,,2019-11-01 20:22:58,42.29143761098385,-83.77209071069956
2019-11-01 20:23:02,77.0,3113.97,278.20000000000005,4.619,0.0,137.0,504557446.0,-999442425.0,,2019-11-01 20:23:02,42.291516568511724,-83.77229631878436
2019-11-01 20:23:05,76.0,3127.99,279.20000000000005,4.6930000000000005,0.0,138.0,504558104.0,-999444097.0,,2019-11-01 20:23:05,42.29157172143459,-83.77243646420538
2019-11-01 20:23:06,79.0,3132.82,279.20000000000005,4.824,0.0,137.0,504558354.0,-999444679.0,,2019-11-01 20:23:06,42.29159267619252,-83.77248524688184
2019-11-01 20:23:11,81.0,3159.07,280.0,5.457999999999999,0.0,137.0,504559793.0,-999447951.0,,2019-11-01 20:23:11,42.29171329177916,-83.77275950275362
2019-11-01 20:23:18,78.0,3198.14,281.6,5.729,0.0,139.0,504561749.0,-999452831.0,,2019-11-01 20:23:18,42.291877241805196,-83.77316853962839
2019-11-01 20:23:27,81.0,3249.28,282.0,5.729,0.0,137.0,504564121.0,-999459557.0,,2019-11-01 20:23:27,42.292076060548425,-83.7737323064357
2019-11-01 20:23:34,79.0,3289.47,282.7999999999999,5.729,0.0,137.0,504566278.0,-999464624.0,,2019-11-01 20:23:34,42.292256858199835,-83.7741570174694
2019-11-01 20:23:43,85.0,3342.39,285.4,6.037000000000001,0.0,137.0,504568834.0,-999471389.0,,2019-11-01 20:23:43,42.2924710996449,-83.77472405321896
2019-11-01 20:23:50,78.0,3387.45,286.4,6.681,0.0,136.0,504571042.0,-999477157.0,,2019-11-01 20:23:50,42.29265617206693,-83.7752075213939
2019-11-01 20:23:57,76.0,3436.23,286.6,7.091,0.0,135.0,504573463.0,-999483422.0,,2019-11-01 20:23:57,42.29285909794271,-83.77573264762759
2019-11-01 20:24:04,86.0,3490.43,285.6,8.36,0.0,132.0,504576137.0,-999490023.0,,2019-11-01 20:24:04,42.29308323003352,-83.77628593705595
2019-11-01 20:24:05,87.0,3499.04,285.4,8.622,0.0,132.0,504576549.0,-999491120.0,,2019-11-01 20:24:05,42.293117763474584,-83.77637788653374
2019-11-01 20:24:11,68.0,3555.59,283.6,10.03,0.0,131.0,504579156.0,-999498143.0,,2019-11-01 20:24:11,42.293336279690266,-83.77696654759347
2019-11-01 20:24:17,82.0,3619.7,281.7999999999999,11.132,0.0,130.0,504582289.0,-999506062.0,,2019-11-01 20:24:17,42.29359888471663,-83.77763031050563
2019-11-01 20:24:22,81.0,3675.05,281.20000000000005,11.029000000000002,0.0,130.0,504584962.0,-999513353.0,,2019-11-01 20:24:22,42.293822932988405,-83.77824143506587
2019-11-01 20:24:28,75.0,3738.88,280.6,10.338,0.0,129.0,504588118.0,-999521825.0,,2019-11-01 20:24:28,42.2940874658525,-83.77895154990256
2019-11-01 20:24:29,75.0,3748.9,280.4,10.003,0.0,129.0,504588606.0,-999523185.0,,2019-11-01 20:24:29,42.294128369539976,-83.77906554378569
2019-11-01 20:24:34,69.0,3790.03,280.0,5.067,0.0,128.0,504591218.0,-999529571.0,,2019-11-01 20:24:34,42.29434730485082,-83.77960081212223
2019-11-01 20:24:37,69.0,3797.54,280.0,1.633,0.0,127.0,504591989.0,-999531403.0,,2019-11-01 20:24:37,42.29441192932427,-83.77975436858833
2019-11-01 20:24:40,0.0,3797.54,280.4,0.0,0.0,127.0,504592053.0,-999531545.0,,2019-11-01 20:24:40,42.2944172937423,-83.77976627089083
2019-11-01 20:24:45,5.0,3797.54,280.4,0.0,0.0,130.0,504592053.0,-999531545.0,,2019-11-01 20:24:45,42.2944172937423,-83.77976627089083
2019-11-01 20:24:47,5.0,3797.54,280.6,0.0,0.0,133.0,504592060.0,-999531723.0,,2019-11-01 20:24:47,42.29441788047552,-83.77978119067848
2019-11-01 20:24:48,5.0,3797.92,280.6,0.38299999999999995,0.0,134.0,504592070.0,-999531900.0,,2019-11-01 20:24:48,42.29441871866584,-83.77979602664709
2019-11-01 20:24:50,13.0,3805.33,280.6,3.9189999999999996,0.0,134.0,504592227.0,-999532551.0,,2019-11-01 20:24:50,42.29443187825382,-83.77985059283674
2019-11-01 20:24:53,57.0,3820.07,280.6,5.412000000000001,0.0,131.0,504592908.0,-999533924.0,,2019-11-01 20:24:53,42.294488959014416,-83.77996567636728
2019-11-01 20:24:55,70.0,3831.75,280.6,5.981,0.0,131.0,504593600.0,-999535083.0,,2019-11-01 20:24:55,42.29454696178436,-83.78006282262504
2019-11-01 20:24:57,81.0,3844.12,280.79999999999995,6.289,0.0,132.0,504594331.0,-999536632.0,,2019-11-01 20:24:57,42.29460823349655,-83.78019265830517
2019-11-01 20:25:03,92.0,3885.04,282.7999999999999,7.11,0.0,134.0,504596405.0,-999541672.0,,2019-11-01 20:25:03,42.294782074168324,-83.78061510622501
2019-11-01 20:25:05,85.0,3900.03,283.2000000000001,7.446000000000001,0.0,134.0,504597216.0,-999543409.0,,2019-11-01 20:25:05,42.294850051403046,-83.7807606998831
2019-11-01 20:25:07,88.0,3914.75,283.4,7.371,0.0,134.0,504598341.0,-999544495.0,,2019-11-01 20:25:07,42.294944347813725,-83.78085172735155
2019-11-01 20:25:10,89.0,3937.54,283.7999999999999,7.791,0.0,133.0,504600680.0,-999544825.0,,2019-11-01 20:25:10,42.29514040052891,-83.78087938763201
2019-11-01 20:25:16,85.0,3985.13,285.2000000000001,8.08,0.0,134.0,504605823.0,-999545613.0,,2019-11-01 20:25:16,42.29557148180902,-83.780945437029
2019-11-01 20:25:21,85.0,4025.65,285.4,8.323,0.0,137.0,504610228.0,-999545741.0,,2019-11-01 20:25:21,42.295940704643726,-83.78095616586506
2019-11-01 20:25:23,88.0,4042.22,285.6,8.323,0.0,137.0,504612016.0,-999545675.0,,2019-11-01 20:25:23,42.29609057307243,-83.78095063380897
2019-11-01 20:25:29,89.0,4093.77,285.7999999999999,8.622,0.0,139.0,504617562.0,-999545430.0,,2019-11-01 20:25:29,42.29655543342233,-83.7809300981462
2019-11-01 20:25:37,86.0,4160.28,287.0,7.754,0.0,139.0,504625233.0,-999545275.0,,2019-11-01 20:25:37,42.297198409214616,-83.78091710619628
2019-11-01 20:25:43,82.0,4203.51,288.4,6.821000000000001,0.0,140.0,504629773.0,-999545245.0,,2019-11-01 20:25:43,42.297578947618604,-83.78091459162533
2019-11-01 20:25:50,80.0,4250.63,290.2000000000001,6.8020000000000005,0.0,140.0,504634482.0,-999545283.0,,2019-11-01 20:25:50,42.29797365143895,-83.78091777674854
2019-11-01 20:25:57,93.0,4301.58,290.6,7.819,0.0,140.0,504639816.0,-999545205.0,,2019-11-01 20:25:57,42.29842074215412,-83.78091123886406
2019-11-01 20:26:02,82.0,4346.0,291.0,9.648,0.0,140.0,504644434.0,-999545658.0,,2019-11-01 20:26:02,42.29880781844258,-83.78094920888543
2019-11-01 20:26:07,75.0,4398.64,290.7999999999999,11.065999999999999,0.0,140.0,504649998.0,-999545628.0,,2019-11-01 20:26:07,42.29927418753505,-83.78094669431448
2019-11-01 20:26:10,82.0,4432.95,290.2000000000001,11.533,0.0,141.0,504653710.0,-999545845.0,,2019-11-01 20:26:10,42.299585323780775,-83.78096488304436
2019-11-01 20:26:11,69.0,4444.2,290.0,11.234000000000002,0.0,141.0,504655051.0,-999545398.0,,2019-11-01 20:26:11,42.299697725102305,-83.78092741593719
2019-11-01 20:26:12,69.0,4455.37,289.7999999999999,11.177999999999999,0.0,141.0,504656220.0,-999544602.0,,2019-11-01 20:26:12,42.29979570955038,-83.78086069598794
2019-11-01 20:26:14,69.0,4474.4,289.4,8.658999999999999,0.0,142.0,504658564.0,-999543439.0,,2019-11-01 20:26:14,42.29999218136072,-83.78076321445405
2019-11-01 20:26:16,12.0,4482.88,289.2000000000001,2.883,0.0,142.0,504660438.0,-999543743.0,,2019-11-01 20:26:16,42.300149258226156,-83.7807886954397
2019-11-01 20:26:19,22.0,4485.11,289.4,0.0,0.0,142.0,504661572.0,-999544068.0,,2019-11-01 20:26:19,42.30024430900812,-83.780815936625
2019-11-01 20:26:21,22.0,4485.11,289.4,0.0,0.0,141.0,504661370.0,-999544061.0,,2019-11-01 20:26:21,42.300227377563715,-83.78081534989178
2019-11-01 20:26:26,0.0,4485.11,290.0,0.0,0.0,144.0,504661370.0,-999544061.0,,2019-11-01 20:26:26,42.300227377563715,-83.78081534989178
2019-11-01 20:26:30,7.0,4488.3,290.0,1.493,0.0,146.0,504661414.0,-999544192.0,,2019-11-01 20:26:30,42.30023106560111,-83.78082633018494
2019-11-01 20:26:38,8.0,4505.35,288.6,2.7710000000000004,0.0,145.0,504662835.0,-999545405.0,,2019-11-01 20:26:38,42.30035017244518,-83.78092800267041
2019-11-01 20:26:43,9.0,4524.62,286.6,4.74,0.0,143.0,504664635.0,-999546120.0,,2019-11-01 20:26:43,42.300501046702266,-83.78098793327808
2019-11-01 20:26:48,39.0,4552.58,285.2000000000001,6.046,0.0,142.0,504667403.0,-999546746.0,,2019-11-01 20:26:48,42.300733057782054,-83.78104040399194
2019-11-01 20:26:50,67.0,4565.38,284.6,6.577999999999999,0.0,141.0,504668742.0,-999546892.0,,2019-11-01 20:26:50,42.30084529146552,-83.78105264157057
2019-11-01 20:26:53,73.0,4586.22,283.6,7.082000000000001,0.0,139.0,504670868.0,-999546871.0,,2019-11-01 20:26:53,42.30102349072695,-83.7810508813709
2019-11-01 20:26:57,73.0,4615.03,282.4,7.129,0.0,136.0,504673672.0,-999546972.0,,2019-11-01 20:26:57,42.30125851929188,-83.7810593470931
2019-11-01 20:27:00,73.0,4634.91,282.4,6.438,0.0,136.0,504675972.0,-999546960.0,,2019-11-01 20:27:00,42.30145130306482,-83.78105834126472
2019-11-01 20:27:01,73.0,4641.35,282.4,6.438,0.0,136.0,504676707.0,-999546784.0,,2019-11-01 20:27:01,42.301512910053134,-83.78104358911514
2019-11-01 20:27:04,72.0,4661.42,282.6,6.821000000000001,0.0,136.0,504678694.0,-999545416.0,,2019-11-01 20:27:04,42.30167945846915,-83.78092892467976
2019-11-01 20:27:05,74.0,4668.32,282.7999999999999,6.886,0.0,136.0,504679373.0,-999545016.0,,2019-11-01 20:27:05,42.30173637159169,-83.78089539706707
2019-11-01 20:27:07,73.0,4682.15,283.2000000000001,6.9510000000000005,0.0,133.0,504680824.0,-999544806.0,,2019-11-01 20:27:07,42.301857993006706,-83.78087779507041
2019-11-01 20:27:11,76.0,4710.3,284.2000000000001,7.063,0.0,132.0,504683747.0,-999545716.0,,2019-11-01 20:27:11,42.30210299603641,-83.78095407038927
2019-11-01 20:27:17,77.0,4752.9,284.7999999999999,7.25,0.0,135.0,504687985.0,-999546606.0,,2019-11-01 20:27:17,42.30245822109282,-83.7810286693275
2019-11-01 20:27:19,79.0,4767.76,284.7999999999999,7.502000000000001,0.0,135.0,504689704.0,-999546753.0,,2019-11-01 20:27:19,42.30260230600834,-83.78104099072516
2019-11-01 20:27:25,72.0,4814.82,284.7999999999999,7.959,0.0,134.0,504694803.0,-999547343.0,,2019-11-01 20:27:25,42.303029699251056,-83.78109044395387
2019-11-01 20:27:33,78.0,4881.4,284.4,8.743,0.0,132.0,504701899.0,-999547954.0,,2019-11-01 20:27:33,42.30362447910011,-83.78114165738225
2019-11-01 20:27:35,78.0,4898.51,284.2000000000001,8.575,0.0,132.0,504703707.0,-999548079.0,,2019-11-01 20:27:35,42.30377602390945,-83.78115213476121
2019-11-01 20:27:42,76.0,4957.96,282.2000000000001,8.472000000000001,0.0,130.0,504710109.0,-999548484.0,,2019-11-01 20:27:42,42.30431263335049,-83.78118608146906
2019-11-01 20:27:50,73.0,5022.83,282.2000000000001,7.782,0.0,128.0,504717135.0,-999548377.0,,2019-11-01 20:27:50,42.304901545867324,-83.78117711283267
2019-11-01 20:27:56,64.0,5066.63,282.6,7.082000000000001,0.0,129.0,504721975.0,-999547936.0,,2019-11-01 20:27:56,42.305307229980826,-83.78114014863968
2019-11-01 20:27:57,64.0,5073.3,282.7999999999999,6.671,0.0,129.0,504722730.0,-999547712.0,,2019-11-01 20:27:57,42.30537051334977,-83.78112137317657
2019-11-01 20:27:58,64.0,5079.8,283.0,6.494,0.0,129.0,504723403.0,-999547309.0,,2019-11-01 20:27:58,42.305426923558116,-83.7810875941068
2019-11-01 20:28:01,69.0,5099.42,283.4,6.653,0.0,128.0,504725237.0,-999545895.0,,2019-11-01 20:28:01,42.30558064766228,-83.78096907399595
2019-11-01 20:28:03,71.0,5113.24,283.6,6.942,0.0,128.0,504726674.0,-999545909.0,,2019-11-01 20:28:03,42.30570109561086,-83.78097024746239
2019-11-01 20:28:04,78.0,5120.36,283.6,7.129,0.0,128.0,504727359.0,-999546252.0,,2019-11-01 20:28:04,42.30575851164758,-83.78099899739027
2019-11-01 20:28:06,77.0,5135.26,283.7999999999999,7.539,0.0,128.0,504728774.0,-999546979.0,,2019-11-01 20:28:06,42.30587711557746,-83.78105993382633
2019-11-01 20:28:10,71.0,5165.99,283.4,7.754,0.0,128.0,504731978.0,-999547943.0,,2019-11-01 20:28:10,42.306145671755075,-83.7811407353729
2019-11-01 20:28:17,72.0,5221.27,283.0,7.95,0.0,127.0,504737875.0,-999549006.0,,2019-11-01 20:28:17,42.3066399525851,-83.78122983500361
2019-11-01 20:28:24,75.0,5278.58,283.0,8.873,0.0,126.0,504743825.0,-999549361.0,,2019-11-01 20:28:24,42.30713867582381,-83.78125959075987
2019-11-01 20:28:30,70.0,5334.89,283.2000000000001,10.096,0.0,124.0,504749654.0,-999549686.0,,2019-11-01 20:28:30,42.30762725695968,-83.78128683194518
2019-11-01 20:28:36,75.0,5401.51,281.4,11.953,0.0,123.0,504756592.0,-999549972.0,,2019-11-01 20:28:36,42.30820879340172,-83.78131080418825
2019-11-01 20:28:41,14.0,5465.33,277.6,13.035,0.0,123.0,504763451.0,-999550178.0,,2019-11-01 20:28:41,42.308783708140254,-83.78132807090878
2019-11-01 20:28:46,81.0,5530.07,273.6,12.792,0.0,121.0,504770686.0,-999550518.0,,2019-11-01 20:28:46,42.309390138834715,-83.78135656937957
2019-11-01 20:28:47,81.0,5542.64,273.0,12.568,0.0,120.0,504772103.0,-999550653.0,,2019-11-01 20:28:47,42.309508910402656,-83.78136788494885
2019-11-01 20:28:52,73.0,5603.19,270.79999999999995,11.925,0.0,119.0,504778722.0,-999551120.0,,2019-11-01 20:28:52,42.31006370857358,-83.78140702843666
2019-11-01 20:28:58,67.0,5670.79,268.79999999999995,10.45,0.0,120.0,504786109.0,-999551674.0,,2019-11-01 20:28:58,42.31068287976086,-83.78145346418023
2019-11-01 20:29:03,55.0,5717.66,267.4,8.752,0.0,120.0,504791332.0,-999551942.0,,2019-11-01 20:29:03,42.31112066656351,-83.78147592768073
2019-11-01 20:29:08,71.0,5759.49,267.4,8.482000000000001,0.0,120.0,504795643.0,-999552497.0,,2019-11-01 20:29:08,42.311482010409236,-83.78152244724333
2019-11-01 20:29:14,79.0,5819.83,266.4,11.085,0.0,121.0,504801656.0,-999552869.0,,2019-11-01 20:29:14,42.31198601424694,-83.78155362792313
2019-11-01 20:29:19,74.0,5879.11,263.6,12.195,0.0,121.0,504807859.0,-999553121.0,,2019-11-01 20:29:19,42.31250594370067,-83.78157475031912
2019-11-01 20:29:24,78.0,5941.83,260.20000000000005,12.718,0.0,120.0,504814540.0,-999553177.0,,2019-11-01 20:29:24,42.31306593865156,-83.7815794441849
2019-11-01 20:29:25,78.0,5954.68,259.6,12.847999999999999,0.0,120.0,504815879.0,-999553184.0,,2019-11-01 20:29:25,42.31317817233503,-83.78158003091812
2019-11-01 20:29:30,80.0,6019.31,257.6,12.886,0.0,120.0,504822545.0,-999553164.0,,2019-11-01 20:29:30,42.31373691000044,-83.78157835453749
2019-11-01 20:29:31,80.0,6032.08,257.4,12.774000000000001,0.0,120.0,504823929.0,-999553173.0,,2019-11-01 20:29:31,42.31385291554034,-83.78157910890877
2019-11-01 20:29:36,63.0,6092.38,257.0,11.589,0.0,120.0,504830634.0,-999552646.0,,2019-11-01 20:29:36,42.31441492214799,-83.78153493627906
2019-11-01 20:29:37,63.0,6103.35,257.20000000000005,10.972999999999999,0.0,120.0,504831760.0,-999552066.0,,2019-11-01 20:29:37,42.3145093023777,-83.78148632124066
2019-11-01 20:29:38,63.0,6114.09,257.20000000000005,10.74,0.0,120.0,504832752.0,-999551361.0,,2019-11-01 20:29:38,42.31459245085716,-83.7814272288233
2019-11-01 20:29:40,0.0,6134.37,257.20000000000005,9.956,0.0,119.0,504834572.0,-999549201.0,,2019-11-01 20:29:40,42.314745001494884,-83.7812461797148
2019-11-01 20:29:45,0.0,6180.97,257.20000000000005,8.863999999999999,0.0,117.0,504838747.0,-999543720.0,,2019-11-01 20:29:45,42.315094945952296,-83.78078676760197
2019-11-01 20:29:47,0.0,6197.86,257.20000000000005,8.36,0.0,112.0,504840220.0,-999542237.0,,2019-11-01 20:29:47,42.31521841138601,-83.78066246397793
2019-11-01 20:29:48,0.0,6205.62,257.20000000000005,7.763,0.0,112.0,504840968.0,-999541626.0,,2019-11-01 20:29:48,42.315281108021736,-83.78061125054955
2019-11-01 20:29:49,0.0,6213.07,256.79999999999995,7.446000000000001,0.0,112.0,504841695.0,-999541150.0,,2019-11-01 20:29:49,42.31534204445779,-83.78057135269046
2019-11-01 20:29:51,0.0,6227.08,255.6,6.8389999999999995,0.0,112.0,504843302.0,-999540423.0,,2019-11-01 20:29:51,42.31547674164176,-83.7805104162544
2019-11-01 20:29:53,0.0,6240.8,254.0,7.11,0.0,110.0,504844769.0,-999540694.0,,2019-11-01 20:29:53,42.315599704161286,-83.780533131212
2019-11-01 20:29:55,0.0,6256.89,252.6,8.426,0.0,109.0,504846073.0,-999541878.0,,2019-11-01 20:29:55,42.31570900417864,-83.78063237294555
2019-11-01 20:29:56,0.0,6265.95,252.20000000000005,9.051,0.0,108.0,504846640.0,-999542816.0,,2019-11-01 20:29:56,42.315756529569626,-83.7807109951973
2019-11-01 20:29:57,77.0,6275.1,251.6,9.163,0.0,106.0,504847080.0,-999543929.0,,2019-11-01 20:29:57,42.31579340994358,-83.7808042857796
2019-11-01 20:29:59,77.0,6294.26,250.6,9.695,0.0,105.0,504847346.0,-999546444.0,,2019-11-01 20:29:59,42.31581570580602,-83.78101509064436
2019-11-01 20:30:02,79.0,6324.53,249.4,10.189,0.0,104.0,504846809.0,-999550907.0,,2019-11-01 20:30:02,42.315770694985986,-83.7813891749829
2019-11-01 20:30:04,73.0,6344.72,248.79999999999995,10.003,0.0,107.0,504846377.0,-999554013.0,,2019-11-01 20:30:04,42.315734485164285,-83.78164951689541
2019-11-01 20:30:06,75.0,6364.83,248.4,10.068,0.0,112.0,504845910.0,-999556993.0,,2019-11-01 20:30:06,42.315695341676474,-83.78189929760993
2019-11-01 20:30:08,73.0,6384.62,248.20000000000005,9.956,0.0,115.0,504845422.0,-999559775.0,,2019-11-01 20:30:08,42.315654437989,-83.78213248215616
2019-11-01 20:30:09,73.0,6394.57,248.0,9.956,0.0,116.0,504845185.0,-999561172.0,,2019-11-01 20:30:09,42.31563457287848,-83.78224957734346
2019-11-01 20:30:14,71.0,6445.02,246.79999999999995,10.068,0.0,119.0,504843804.0,-999568596.0,,2019-11-01 20:30:14,42.31551881879568,-83.78287184983492
2019-11-01 20:30:15,73.0,6455.09,246.79999999999995,10.068,0.0,119.0,504843492.0,-999570020.0,,2019-11-01 20:30:15,42.315492667257786,-83.78299120813608
2019-11-01 20:30:19,73.0,6494.94,246.79999999999995,9.891,0.0,122.0,504841913.0,-999575721.0,,2019-11-01 20:30:19,42.31536031700671,-83.78346906043589
2019-11-01 20:30:21,83.0,6514.72,246.79999999999995,9.891,0.0,122.0,504841057.0,-999578274.0,,2019-11-01 20:30:21,42.31528856791556,-83.78368305042386
2019-11-01 20:30:27,83.0,6573.73,246.79999999999995,9.713,0.0,125.0,504838434.0,-999586098.0,,2019-11-01 20:30:27,42.31506871059537,-83.784338850528
2019-11-01 20:30:33,77.0,6629.76,247.6,9.125,0.0,126.0,504835591.0,-999594048.0,,2019-11-01 20:30:33,42.3148304130882,-83.78500521183014
2019-11-01 20:30:38,75.0,6674.51,248.20000000000005,8.863999999999999,0.0,128.0,504833612.0,-999599850.0,,2019-11-01 20:30:38,42.31466453522444,-83.78549152985215
2019-11-01 20:30:45,69.0,6733.14,247.79999999999995,8.276,0.0,128.0,504831032.0,-999607503.0,,2019-11-01 20:30:45,42.31444828212261,-83.78613299690187
2019-11-01 20:30:53,69.0,6798.14,247.6,8.062000000000001,0.0,127.0,504827740.0,-999615484.0,,2019-11-01 20:30:53,42.314172349870205,-83.78680195659399
